id,Spell Link,Spell name,Spell School,Verbal Component,Somatic Component,Material Component,Arcane Focus Component,Divine Focus Component,XP Component,Rulebook name,Edition
4244,/spells/ghostwalk--94/summon-undead-i--1343/,Summon Undead I,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/supplementals-30--7/ghostwalk--94/,Ghostwalk,/rulebooks/supplementals-30--7/,Supplementals (3.0),
4245,/spells/heroes-of-horror--70/summon-undead-i--1423/,Summon Undead I,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,/rulebooks/supplementals-35--5/heroes-of-horror--70/,Heroes of Horror,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4246,/spells/libris-mortis-the-book-of-the-dead--71/summon-undead-i--1460/,Summon Undead I,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,/rulebooks/supplementals-35--5/libris-mortis-the-book-of-the-dead--71/,Libris Mortis: The Book of the Dead,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4247,/spells/magic-of-faerun--20/summon-undead-i--1625/,Summon Undead I,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/magic-of-faerun--20/,Magic of Faerun,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
4248,/spells/players-guide-to-faerun--22/summon-undead-i--2231/,Summon Undead I,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/players-guide-to-faerun--22/,,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4249,/spells/spell-compendium--86/summon-undead-i--3780/,Summon Undead I,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4250,/spells/ghostwalk--94/summon-undead-ii--1344/,Summon Undead II,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/ghostwalk--94/,Ghostwalk,/rulebooks/supplementals-30--7/,Supplementals (3.0),
4251,/spells/heroes-of-horror--70/summon-undead-ii--1424/,Summon Undead II,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/heroes-of-horror--70/,Heroes of Horror,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4252,/spells/libris-mortis-the-book-of-the-dead--71/summon-undead-ii--1461/,Summon Undead II,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/libris-mortis-the-book-of-the-dead--71/,Libris Mortis: The Book of the Dead,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4253,/spells/magic-of-faerun--20/summon-undead-ii--1626/,Summon Undead II,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/magic-of-faerun--20/,Magic of Faerun,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
4254,/spells/players-guide-to-faerun--22/summon-undead-ii--2232/,Summon Undead II,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/players-guide-to-faerun--22/,,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4255,/spells/spell-compendium--86/summon-undead-ii--4279/,Summon Undead II,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4256,/spells/ghostwalk--94/summon-undead-iii--1345/,Summon Undead III,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/ghostwalk--94/,Ghostwalk,/rulebooks/supplementals-30--7/,Supplementals (3.0),
4257,/spells/heroes-of-horror--70/summon-undead-iii--1425/,Summon Undead III,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/heroes-of-horror--70/,Heroes of Horror,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4258,/spells/libris-mortis-the-book-of-the-dead--71/summon-undead-iii--1462/,Summon Undead III,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/libris-mortis-the-book-of-the-dead--71/,Libris Mortis: The Book of the Dead,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4259,/spells/magic-of-faerun--20/summon-undead-iii--1627/,Summon Undead III,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/magic-of-faerun--20/,Magic of Faerun,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
4260,/spells/players-guide-to-faerun--22/summon-undead-iii--2233/,Summon Undead III,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/players-guide-to-faerun--22/,,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4261,/spells/spell-compendium--86/summon-undead-iii--4280/,Summon Undead III,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4262,/spells/ghostwalk--94/summon-undead-iv--1346/,Summon Undead IV,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/ghostwalk--94/,Ghostwalk,/rulebooks/supplementals-30--7/,Supplementals (3.0),
4263,/spells/heroes-of-horror--70/summon-undead-iv--1426/,Summon Undead IV,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/heroes-of-horror--70/,Heroes of Horror,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4264,/spells/libris-mortis-the-book-of-the-dead--71/summon-undead-iv--1463/,Summon Undead IV,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/libris-mortis-the-book-of-the-dead--71/,Libris Mortis: The Book of the Dead,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4265,/spells/magic-of-faerun--20/summon-undead-iv--1628/,Summon Undead IV,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/magic-of-faerun--20/,Magic of Faerun,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
4266,/spells/players-guide-to-faerun--22/summon-undead-iv--2234/,Summon Undead IV,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/players-guide-to-faerun--22/,,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4267,/spells/spell-compendium--86/summon-undead-iv--4281/,Summon Undead IV,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4268,/spells/ghostwalk--94/summon-undead-v--1347/,Summon Undead V,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/ghostwalk--94/,Ghostwalk,/rulebooks/supplementals-30--7/,Supplementals (3.0),
4269,/spells/heroes-of-horror--70/summon-undead-v--1427/,Summon Undead V,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/heroes-of-horror--70/,Heroes of Horror,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4270,/spells/libris-mortis-the-book-of-the-dead--71/summon-undead-v--1464/,Summon Undead V,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/libris-mortis-the-book-of-the-dead--71/,Libris Mortis: The Book of the Dead,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4271,/spells/magic-of-faerun--20/summon-undead-v--1629/,Summon Undead V,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/magic-of-faerun--20/,Magic of Faerun,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
4272,/spells/players-guide-to-faerun--22/summon-undead-v--2235/,Summon Undead V,/spells/schools/conjuration/,Conjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/players-guide-to-faerun--22/,,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4273,/spells/spell-compendium--86/summon-undead-v--4282/,Summon Undead V,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4274,/spells/faiths-of-eberron--8/summon-warforged-champion--4906/,Summon Warforged Champion,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/eberron-35--3/faiths-of-eberron--8/,Faiths of Eberron,/rulebooks/eberron-35--3/,Eberron (3.5),
4275,/spells/complete-mage--58/summon-weapon--791/,Summon Weapon,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-mage--58/,Complete Mage,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4276,/spells/complete-arcane--55/summoning-wind--568/,Summoning Wind,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-arcane--55/,Complete Arcane,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4277,/spells/oriental-adventures--96/summoning-wind--2124/,Summoning Wind,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
4278,/spells/shining-south--25/sun-bolt--3280/,Sun Bolt,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/shining-south--25/,Shining South,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4279,/spells/lost-empires-of-faerun--30/sun-scepter--1558/,Sun Scepter,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/forgotten-realms-35--4/lost-empires-of-faerun--30/,Lost Empires of Faerun,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4280,/spells/players-handbook-v35--6/sunbeam--2652/,Sunbeam,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4281,/spells/players-handbook-v35--6/sunburst--2653/,Sunburst,/spells/schools/evocation/,Evocation,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
4282,/spells/book-of-exalted-deeds--52/sunmantle--15/,Sunmantle,/spells/schools/abjuration/,Abjuration,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/book-of-exalted-deeds--52/,Book of Exalted Deeds,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4283,/spells/players-guide-to-faerun--22/sunrise--2263/,Sunrise,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/forgotten-realms-35--4/players-guide-to-faerun--22/,,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4284,/spells/sandstorm--85/sunstroke--3168/,Sunstroke,/spells/schools/necromancy/,Necromancy,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/sandstorm--85/,Sandstorm,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4285,/spells/unapproachable-east--33/superior-darkvision--3477/,Superior Darkvision,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/unapproachable-east--33/,Unapproachable East,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
4286,/spells/complete-arcane--55/superior-invisibility--517/,Superior Invisibility,/spells/schools/illusion/,Illusion,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-arcane--55/,Complete Arcane,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4287,/spells/savage-species--47/superior-resistance--3194/,Superior Resistance,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,/rulebooks/supplementals-30--7/savage-species--47/,Savage Species,/rulebooks/supplementals-30--7/,Supplementals (3.0),
4288,/spells/draconomicon--92/suppress-breath-weapon--1014/,Suppress Breath Weapon,/spells/schools/enchantment/,Enchantment,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/draconomicon--92/,Draconomicon,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4289,/spells/spell-compendium--86/suppress-breath-weapon--4283/,Suppress Breath Weapon,/spells/schools/enchantment/,Enchantment,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4290,/spells/magic-of-eberron--9/suppress-dragonmark--4857/,Suppress Dragonmark,/spells/schools/abjuration/,Abjuration,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/eberron-35--3/magic-of-eberron--9/,Magic of Eberron,/rulebooks/eberron-35--3/,Eberron (3.5),
4291,/spells/frostburn--68/suppress-flame--1326/,Suppress Flame,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/frostburn--68/,Frostburn,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4292,/spells/magic-of-faerun--20/suppress-glyph--1802/,Suppress Glyph,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/magic-of-faerun--20/,Magic of Faerun,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
4293,/spells/spell-compendium--86/suppress-glyph--4284/,Suppress Glyph,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4294,/spells/weapons-of-legacy--91/suppress-legacy--3526/,Suppress Legacy,/spells/schools/necromancy/,Necromancy,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/weapons-of-legacy--91/,Weapons of Legacy,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4295,/spells/magic-of-incarnum--74/suppress-magic--1813/,Suppress Magic,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/magic-of-incarnum--74/,Magic of Incarnum,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4296,/spells/tome-of-battle-the-book-of-nine-swords--88/supreme-blade-parry--3660/,Supreme Blade Parry,/spells/schools/iron-heart/,Iron Heart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4297,/spells/players-handbook-ii--80/sure-strike--2945/,Sure Strike,/spells/schools/divination/,Divination,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/players-handbook-ii--80/,Player's Handbook II,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4298,/spells/magic-of-faerun--20/surefoot--1595/,Surefoot,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/magic-of-faerun--20/,Magic of Faerun,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
4299,/spells/spell-compendium--86/surefoot--4285/,Surefoot,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4300,/spells/spell-compendium--86/surefooted-stride--4286/,Surefooted Stride,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4301,/spells/spell-compendium--86/surefooted-stride-mass--4287/,Surefooted Stride Mass,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4302,/spells/deities-and-demigods--39/surelife--981/,Surelife,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/deities-and-demigods--39/,Deities and Demigods,/rulebooks/supplementals-30--7/,Supplementals (3.0),
4303,/spells/faiths-pantheons--18/surelife--1143/,Surelife,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/faiths-pantheons--18/,Faiths & Pantheons,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
4304,/spells/ghostwalk--94/surelife--1337/,Surelife,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/ghostwalk--94/,Ghostwalk,/rulebooks/supplementals-30--7/,Supplementals (3.0),
4305,/spells/oriental-adventures--96/surelife--2027/,Surelife,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
4306,/spells/players-guide-to-faerun--22/surelife--2222/,Surelife,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/players-guide-to-faerun--22/,,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4307,/spells/sandstorm--85/surelife--3127/,Surelife,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/sandstorm--85/,Sandstorm,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4308,/spells/complete-champion--57/surge-of-fortune--630/,Surge of Fortune,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/supplementals-35--5/complete-champion--57/,Complete Champion,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4309,/spells/book-of-vile-darkness--37/suspend-disease--127/,Suspend Disease,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/book-of-vile-darkness--37/,Book of Vile Darkness,/rulebooks/supplementals-30--7/,Supplementals (3.0),
4310,/spells/spell-compendium--86/suspended-silence--4288/,Suspended Silence,/spells/schools/illusion/,Illusion,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4311,/spells/shining-south--25/suspension--3292/,Suspension,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/shining-south--25/,Shining South,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4312,/spells/book-of-exalted-deeds--52/sustain--117/,Sustain,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/book-of-exalted-deeds--52/,Book of Exalted Deeds,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4313,/spells/oriental-adventures--96/sustain--2125/,Sustain,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
4314,/spells/dragon-compendium--109/susurrus-city--3807/,Susurrus of the City,/spells/schools/divination/,Divination,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,/rulebooks/supplementals-35--5/dragon-compendium--109/,Dragon Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4315,/spells/spell-compendium--86/swamp-lung--4289/,Swamp Lung,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4316,/spells/spell-compendium--86/swamp-stride--4290/,Swamp Stride,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4317,/spells/tome-of-battle-the-book-of-nine-swords--88/swarm-tactics--3765/,Swarm Tactics,/spells/schools/white-raven/,White Raven,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4318,/spells/tome-of-battle-the-book-of-nine-swords--88/swarming-assault--3766/,Swarming Assault,/spells/schools/white-raven/,White Raven,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4319,/spells/defenders-of-the-faith-a-guidebook-to-clerics-and-paladins--38/sweet-water--946/,Sweet Water,/spells/schools/divination/,Divination,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/defenders-of-the-faith-a-guidebook-to-clerics-and-paladins--38/,Defenders of the Faith: A Guidebook to Clerics and Paladins,/rulebooks/supplementals-30--7/,Supplementals (3.0),
4320,/spells/forge-war--105/swift-ready--3562/,Swift Ready,/spells/schools/conjuration/,Conjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/eberron-35--3/forge-war--105/,The Forge of War,/rulebooks/eberron-35--3/,Eberron (3.5),
4321,/spells/complete-arcane--55/swim--569/,Swim,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-arcane--55/,Complete Arcane,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4322,/spells/oriental-adventures--96/swim--2126/,Swim,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
4323,/spells/stormwrack--87/swim--3367/,Swim,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/stormwrack--87/,Stormwrack,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4324,/spells/spell-compendium--86/swim--4291/,Swim,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4325,/spells/spell-compendium--86/swim-mass--4292/,Swim Mass,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4326,/spells/tome-of-battle-the-book-of-nine-swords--88/swooping-dragon-strike--3749/,Swooping Dragon Strike,/spells/schools/tiger-claw/,Tiger Claw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4327,/spells/players-guide-to-faerun--22/sword-and-hammer--2264/,Sword and Hammer,/spells/schools/evocation/,Evocation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/players-guide-to-faerun--22/,,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4328,/spells/players-guide-to-faerun--22/sword-and-hammer-greater--2265/,Sword and Hammer Greater,/spells/schools/evocation/,Evocation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/players-guide-to-faerun--22/,,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
4329,/spells/book-of-exalted-deeds--52/sword-of-conscience--54/,Sword of Conscience,/spells/schools/enchantment/,Enchantment,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,/rulebooks/supplementals-35--5/book-of-exalted-deeds--52/,Book of Exalted Deeds,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4330,/spells/complete-arcane--55/sword-of-darkness--530/,Sword of Darkness,/spells/schools/necromancy/,Necromancy,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-arcane--55/,Complete Arcane,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4331,/spells/oriental-adventures--96/sword-of-darkness--2095/,Sword of Darkness,/spells/schools/necromancy/,Necromancy,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
4332,/spells/spell-compendium--86/sword-darkness--4294/,Sword of Darkness,/spells/schools/necromancy/,Necromancy,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
4333,/spells/complete-arcane--55/sword-of-deception--511/,Sword of Deception,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-arcane--55/,Complete Arcane,/rulebooks/supplementals-35--5/,Supplementals (3.5),
